"id","filename","git_pdf_template_type","industry_category_key","language","summary_of_changes","pdf_publication_date","accessibility_links","permalink","git_date_updated","language_code","industry_category_label"
"checklist-logistics-warehousing--hy.pdf","checklist-logistics-warehousing--hy.pdf","Checklist","logistics-warehousing","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--hy.pdf","2020-09-04 09:55:21 -0700","hy","Logistics and warehousing facilities"
"guidance-logistics-warehousing--ru.pdf","guidance-logistics-warehousing--ru.pdf","Guidance","logistics-warehousing","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ru.pdf","2020-08-10 23:08:02 -0700","ru","Logistics and warehousing facilities"
"guidance-logistics-warehousing--es.pdf","guidance-logistics-warehousing--es.pdf","Guidance","logistics-warehousing","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--es.pdf","2020-08-10 23:08:02 -0700","es","Logistics and warehousing facilities"
"checklist-logistics-warehousing--ar.pdf","checklist-logistics-warehousing--ar.pdf","Checklist","logistics-warehousing","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--ar.pdf","2020-09-04 09:55:21 -0700","ar","Logistics and warehousing facilities"
"guidance-logistics-warehousing--vi.pdf","guidance-logistics-warehousing--vi.pdf","Guidance","logistics-warehousing","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--vi.pdf","2020-08-10 23:08:02 -0700","vi","Logistics and warehousing facilities"
"guidance-logistics-warehousing--ko.pdf","guidance-logistics-warehousing--ko.pdf","Guidance","logistics-warehousing","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ko.pdf","2020-08-10 23:08:02 -0700","ko","Logistics and warehousing facilities"
"guidance-logistics-warehousing--hmn.pdf","guidance-logistics-warehousing--hmn.pdf","Guidance","logistics-warehousing","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--hmn.pdf","2020-08-10 23:08:02 -0700","hmn","Logistics and warehousing facilities"
"guidance-logistics-warehousing--en.pdf","guidance-logistics-warehousing--en.pdf","Guidance","logistics-warehousing","English","","","","https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--en.pdf","2020-08-03 14:23:21 -0700","en","Logistics and warehousing facilities"
"checklist-logistics-warehousing--tl.pdf","checklist-logistics-warehousing--tl.pdf","Checklist","logistics-warehousing","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--tl.pdf","2020-09-04 09:55:21 -0700","tl","Logistics and warehousing facilities"
"checklist-logistics-warehousing--km.pdf","checklist-logistics-warehousing--km.pdf","Checklist","logistics-warehousing","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--km.pdf","2020-09-04 09:55:21 -0700","km","Logistics and warehousing facilities"
"checklist-manufacturing--en.pdf","checklist-manufacturing--en.pdf","Checklist","manufacturing","English","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--en.pdf","2020-09-02 17:53:15 -0700","en","Manufacturing"
"checklist-manufacturing--hy.pdf","checklist-manufacturing--hy.pdf","Checklist","manufacturing","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--hy.pdf","2020-09-08 15:19:44 -0700","hy","Manufacturing"
"guidance-manufacturing--ar.pdf","guidance-manufacturing--ar.pdf","Guidance","manufacturing","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--ar.pdf","2020-08-10 17:53:07 -0700","ar","Manufacturing"
"checklist-manufacturing--th.pdf","checklist-manufacturing--th.pdf","Checklist","manufacturing","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--th.pdf","2020-09-08 15:19:44 -0700","th","Manufacturing"
"guidance-manufacturing--tl.pdf","guidance-manufacturing--tl.pdf","Guidance","manufacturing","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--tl.pdf","2020-08-10 17:53:07 -0700","tl","Manufacturing"
"guidance-manufacturing--es.pdf","guidance-manufacturing--es.pdf","Guidance","manufacturing","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--es.pdf","2020-08-10 17:53:07 -0700","es","Manufacturing"
"guidance-manufacturing--hy.pdf","guidance-manufacturing--hy.pdf","Guidance","manufacturing","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--hy.pdf","2020-08-10 17:53:07 -0700","hy","Manufacturing"
"guidance-manufacturing--vi.pdf","guidance-manufacturing--vi.pdf","Guidance","manufacturing","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--vi.pdf","2020-08-10 17:53:07 -0700","vi","Manufacturing"
"checklist-manufacturing--es.pdf","checklist-manufacturing--es.pdf","Checklist","manufacturing","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--es.pdf","2020-09-08 15:19:44 -0700","es","Manufacturing"
"guidance-manufacturing--zh-hans.pdf","guidance-manufacturing--zh-hans.pdf","Guidance","manufacturing","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hans.pdf","2020-08-10 17:53:07 -0700","zh-hant","Manufacturing"
"guidance-manufacturing--ru.pdf","guidance-manufacturing--ru.pdf","Guidance","manufacturing","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--ru.pdf","2020-08-10 17:53:07 -0700","ru","Manufacturing"
"guidance-manufacturing--en.pdf","guidance-manufacturing--en.pdf","Guidance","manufacturing","English","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--en.pdf","2020-08-03 14:23:21 -0700","en","Manufacturing"
"guidance-manufacturing--zh-hant.pdf","guidance-manufacturing--zh-hant.pdf","Guidance","manufacturing","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hant.pdf","2020-08-10 17:53:07 -0700","zh-hans","Manufacturing"
"guidance-manufacturing--th.pdf","guidance-manufacturing--th.pdf","Guidance","manufacturing","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--th.pdf","2020-08-10 17:53:07 -0700","th","Manufacturing"
"checklist-manufacturing--zh-hans.pdf","checklist-manufacturing--zh-hans.pdf","Checklist","manufacturing","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--zh-hans.pdf","2020-09-08 15:19:44 -0700","zh-hant","Manufacturing"
"checklist-manufacturing--ar.pdf","checklist-manufacturing--ar.pdf","Checklist","manufacturing","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--ar.pdf","2020-09-08 15:19:44 -0700","ar","Manufacturing"
"checklist-manufacturing--ko.pdf","checklist-manufacturing--ko.pdf","Checklist","manufacturing","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--ko.pdf","2020-09-08 15:19:44 -0700","ko","Manufacturing"
"checklist-manufacturing--zh-hant.pdf","checklist-manufacturing--zh-hant.pdf","Checklist","manufacturing","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--zh-hant.pdf","2020-09-08 15:19:44 -0700","zh-hans","Manufacturing"
"guidance-manufacturing--km.pdf","guidance-manufacturing--km.pdf","Guidance","manufacturing","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--km.pdf","2020-08-10 17:53:07 -0700","km","Manufacturing"
"checklist-manufacturing--tl.pdf","checklist-manufacturing--tl.pdf","Checklist","manufacturing","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--tl.pdf","2020-09-08 15:19:44 -0700","tl","Manufacturing"
"guidance-manufacturing--hmn.pdf","guidance-manufacturing--hmn.pdf","Guidance","manufacturing","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--hmn.pdf","2020-08-10 17:53:07 -0700","hmn","Manufacturing"
"checklist-manufacturing--hmn.pdf","checklist-manufacturing--hmn.pdf","Checklist","manufacturing","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--hmn.pdf","2020-09-08 15:19:44 -0700","hmn","Manufacturing"
"checklist-manufacturing--km.pdf","checklist-manufacturing--km.pdf","Checklist","manufacturing","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--km.pdf","2020-09-08 15:19:44 -0700","km","Manufacturing"
"checklist-manufacturing--ru.pdf","checklist-manufacturing--ru.pdf","Checklist","manufacturing","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--ru.pdf","2020-09-08 15:19:44 -0700","ru","Manufacturing"
"checklist-manufacturing--vi.pdf","checklist-manufacturing--vi.pdf","Checklist","manufacturing","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-manufacturing--vi.pdf","2020-09-08 15:19:44 -0700","vi","Manufacturing"
"guidance-manufacturing--ko.pdf","guidance-manufacturing--ko.pdf","Guidance","manufacturing","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-manufacturing--ko.pdf","2020-08-10 17:53:07 -0700","ko","Manufacturing"
"checklist-mining-logging--es.pdf","checklist-mining-logging--es.pdf","Checklist","mining-logging","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--es.pdf","2020-09-03 12:23:47 -0700","es","Mining and logging"
"checklist-mining-logging--th.pdf","checklist-mining-logging--th.pdf","Checklist","mining-logging","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--th.pdf","2020-09-03 12:23:47 -0700","th","Mining and logging"
"checklist-mining-logging--en.pdf","checklist-mining-logging--en.pdf","Checklist","mining-logging","English","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--en.pdf","2020-09-02 17:53:15 -0700","en","Mining and logging"
"checklist-mining-logging--vi.pdf","checklist-mining-logging--vi.pdf","Checklist","mining-logging","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--vi.pdf","2020-09-03 12:23:47 -0700","vi","Mining and logging"
"checklist-mining-logging--zh-hans.pdf","checklist-mining-logging--zh-hans.pdf","Checklist","mining-logging","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--zh-hans.pdf","2020-09-03 12:23:47 -0700","zh-hant","Mining and logging"
"guidance-mining-logging--es.pdf","guidance-mining-logging--es.pdf","Guidance","mining-logging","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--es.pdf","2020-08-02 23:39:03 -0700","es","Mining and logging"
"checklist-mining-logging--zh-hant.pdf","checklist-mining-logging--zh-hant.pdf","Checklist","mining-logging","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--zh-hant.pdf","2020-09-03 12:23:47 -0700","zh-hans","Mining and logging"
"checklist-mining-logging--ko.pdf","checklist-mining-logging--ko.pdf","Checklist","mining-logging","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--ko.pdf","2020-09-03 12:23:47 -0700","ko","Mining and logging"
"checklist-mining-logging--ar.pdf","checklist-mining-logging--ar.pdf","Checklist","mining-logging","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--ar.pdf","2020-09-03 12:23:47 -0700","ar","Mining and logging"
"guidance-mining-logging--tl.pdf","guidance-mining-logging--tl.pdf","Guidance","mining-logging","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--tl.pdf","2020-08-02 23:39:03 -0700","tl","Mining and logging"
"checklist-mining-logging--km.pdf","checklist-mining-logging--km.pdf","Checklist","mining-logging","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--km.pdf","2020-09-03 12:23:47 -0700","km","Mining and logging"
"guidance-mining-logging--en.pdf","guidance-mining-logging--en.pdf","Guidance","mining-logging","English","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--en.pdf","2020-08-03 14:23:21 -0700","en","Mining and logging"
"guidance-mining-logging--ru.pdf","guidance-mining-logging--ru.pdf","Guidance","mining-logging","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--ru.pdf","2020-08-02 23:39:03 -0700","ru","Mining and logging"
"checklist-mining-logging--hy.pdf","checklist-mining-logging--hy.pdf","Checklist","mining-logging","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--hy.pdf","2020-09-03 12:23:47 -0700","hy","Mining and logging"
"checklist-mining-logging--hmn.pdf","checklist-mining-logging--hmn.pdf","Checklist","mining-logging","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--hmn.pdf","2020-09-03 12:23:47 -0700","hmn","Mining and logging"
"guidance-mining-logging--zh-hant.pdf","guidance-mining-logging--zh-hant.pdf","Guidance","mining-logging","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--zh-hant.pdf","2020-08-02 23:39:03 -0700","zh-hans","Mining and logging"
"checklist-mining-logging--ru.pdf","checklist-mining-logging--ru.pdf","Checklist","mining-logging","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--ru.pdf","2020-09-03 12:23:47 -0700","ru","Mining and logging"
"guidance-mining-logging--ar.pdf","guidance-mining-logging--ar.pdf","Guidance","mining-logging","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--ar.pdf","2020-08-02 23:39:03 -0700","ar","Mining and logging"
"guidance-mining-logging--zh-hans.pdf","guidance-mining-logging--zh-hans.pdf","Guidance","mining-logging","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-mining-logging--zh-hans.pdf","2020-07-28 11:39:10 -0700","zh-hant","Mining and logging"
"checklist-mining-logging--tl.pdf","checklist-mining-logging--tl.pdf","Checklist","mining-logging","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-mining-logging--tl.pdf","2020-09-03 12:23:47 -0700","tl","Mining and logging"
"guidance-movie-theaters--en.pdf","guidance-movie-theaters--en.pdf","Guidance","movie-theaters","English","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--en.pdf","2020-10-20 12:27:47 -0700","en","Movie theaters and family entertainment centers"
"guidance-movie-theaters--hy.pdf","guidance-movie-theaters--hy.pdf","Guidance","movie-theaters","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--hy.pdf","2020-11-02 18:02:52 -0800","hy","Movie theaters and family entertainment centers"
"guidance-movie-theaters--hmn.pdf","guidance-movie-theaters--hmn.pdf","Guidance","movie-theaters","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--hmn.pdf","2020-11-02 18:02:52 -0800","hmn","Movie theaters and family entertainment centers"
"guidance-movie-theaters--th.pdf","guidance-movie-theaters--th.pdf","Guidance","movie-theaters","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--th.pdf","2020-11-02 18:02:52 -0800","th","Movie theaters and family entertainment centers"
"guidance-movie-theaters--ar.pdf","guidance-movie-theaters--ar.pdf","Guidance","movie-theaters","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ar.pdf","2020-11-02 18:02:52 -0800","ar","Movie theaters and family entertainment centers"
"guidance-movie-theaters--vi.pdf","guidance-movie-theaters--vi.pdf","Guidance","movie-theaters","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--vi.pdf","2020-11-02 18:02:52 -0800","vi","Movie theaters and family entertainment centers"
"guidance-movie-theaters--km.pdf","guidance-movie-theaters--km.pdf","Guidance","movie-theaters","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--km.pdf","2020-11-02 18:02:52 -0800","km","Movie theaters and family entertainment centers"
"guidance-movie-theaters--pa.pdf","guidance-movie-theaters--pa.pdf","Guidance","movie-theaters","Punjabi","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--pa.pdf","2020-11-02 18:02:52 -0800","pa","Movie theaters and family entertainment centers"
"guidance-movie-theaters--zh-hans.pdf","guidance-movie-theaters--zh-hans.pdf","Guidance","movie-theaters","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--zh-hans.pdf","2020-11-02 18:02:52 -0800","zh-hant","Movie theaters and family entertainment centers"
"guidance-movie-theaters--es.pdf","guidance-movie-theaters--es.pdf","Guidance","movie-theaters","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--es.pdf","2020-10-29 11:38:21 -0700","es","Movie theaters and family entertainment centers"
"guidance-movie-theaters--zh-hant.pdf","guidance-movie-theaters--zh-hant.pdf","Guidance","movie-theaters","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--zh-hant.pdf","2020-11-02 18:02:52 -0800","zh-hans","Movie theaters and family entertainment centers"
"guidance-movie-theaters--tl.pdf","guidance-movie-theaters--tl.pdf","Guidance","movie-theaters","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--tl.pdf","2020-11-02 18:02:52 -0800","tl","Movie theaters and family entertainment centers"
"guidance-movie-theaters--ko.pdf","guidance-movie-theaters--ko.pdf","Guidance","movie-theaters","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ko.pdf","2020-11-02 18:02:52 -0800","ko","Movie theaters and family entertainment centers"
"guidance-movie-theaters--ru.pdf","guidance-movie-theaters--ru.pdf","Guidance","movie-theaters","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ru.pdf","2020-11-02 18:02:52 -0800","ru","Movie theaters and family entertainment centers"
"checklist-office-workspaces--vi.pdf","checklist-office-workspaces--vi.pdf","Checklist","office-workspaces","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--vi.pdf","2020-09-03 13:13:10 -0700","vi","Office workspaces"
"guidance-office-workspaces--km.pdf","guidance-office-workspaces--km.pdf","Guidance","office-workspaces","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--km.pdf","2020-08-10 16:24:48 -0700","km","Office workspaces"
"checklist-office-workspaces--zh-hans.pdf","checklist-office-workspaces--zh-hans.pdf","Checklist","office-workspaces","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--zh-hans.pdf","2020-09-03 13:13:10 -0700","zh-hant","Office workspaces"
"checklist-office-workspaces--ko.pdf","checklist-office-workspaces--ko.pdf","Checklist","office-workspaces","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ko.pdf","2020-09-03 13:13:10 -0700","ko","Office workspaces"
"guidance-office-workspaces--zh-hant.pdf","guidance-office-workspaces--zh-hant.pdf","Guidance","office-workspaces","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--zh-hant.pdf","2020-08-10 16:24:48 -0700","zh-hans","Office workspaces"
"checklist-office-workspaces--km.pdf","checklist-office-workspaces--km.pdf","Checklist","office-workspaces","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--km.pdf","2020-09-03 13:13:10 -0700","km","Office workspaces"
"checklist-office-workspaces--hy.pdf","checklist-office-workspaces--hy.pdf","Checklist","office-workspaces","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--hy.pdf","2020-09-03 13:13:10 -0700","hy","Office workspaces"
"checklist-office-workspaces--hmn.pdf","checklist-office-workspaces--hmn.pdf","Checklist","office-workspaces","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--hmn.pdf","2020-09-03 13:13:10 -0700","hmn","Office workspaces"
"guidance-office-workspaces--hy.pdf","guidance-office-workspaces--hy.pdf","Guidance","office-workspaces","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--hy.pdf","2020-08-10 16:24:48 -0700","hy","Office workspaces"
"guidance-office-workspaces--hmn.pdf","guidance-office-workspaces--hmn.pdf","Guidance","office-workspaces","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--hmn.pdf","2020-08-10 16:24:48 -0700","hmn","Office workspaces"
"checklist-office-workspaces--zh-hant.pdf","checklist-office-workspaces--zh-hant.pdf","Checklist","office-workspaces","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--zh-hant.pdf","2020-09-03 13:13:10 -0700","zh-hans","Office workspaces"
"guidance-office-workspaces--es.pdf","guidance-office-workspaces--es.pdf","Guidance","office-workspaces","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--es.pdf","2020-08-10 16:24:48 -0700","es","Office workspaces"
"checklist-office-workspaces--ar.pdf","checklist-office-workspaces--ar.pdf","Checklist","office-workspaces","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ar.pdf","2020-09-03 13:13:10 -0700","ar","Office workspaces"
"guidance-office-workspaces--tl.pdf","guidance-office-workspaces--tl.pdf","Guidance","office-workspaces","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--tl.pdf","2020-08-10 16:24:48 -0700","tl","Office workspaces"
"checklist-office-workspaces--th.pdf","checklist-office-workspaces--th.pdf","Checklist","office-workspaces","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--th.pdf","2020-09-03 13:13:10 -0700","th","Office workspaces"
"checklist-office-workspaces--es.pdf","checklist-office-workspaces--es.pdf","Checklist","office-workspaces","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--es.pdf","2020-09-03 13:13:10 -0700","es","Office workspaces"
"guidance-office-workspaces--th.pdf","guidance-office-workspaces--th.pdf","Guidance","office-workspaces","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--th.pdf","2020-08-10 16:24:48 -0700","th","Office workspaces"
"guidance-office-workspaces--en.pdf","guidance-office-workspaces--en.pdf","Guidance","office-workspaces","English","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--en.pdf","2020-08-03 14:23:21 -0700","en","Office workspaces"
"checklist-office-workspaces--en.pdf","checklist-office-workspaces--en.pdf","Checklist","office-workspaces","English","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--en.pdf","2020-09-02 17:53:15 -0700","en","Office workspaces"
"checklist-office-workspaces--tl.pdf","checklist-office-workspaces--tl.pdf","Checklist","office-workspaces","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--tl.pdf","2020-09-03 13:13:10 -0700","tl","Office workspaces"
"guidance-office-workspaces--vi.pdf","guidance-office-workspaces--vi.pdf","Guidance","office-workspaces","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--vi.pdf","2020-08-10 16:24:48 -0700","vi","Office workspaces"
"guidance-office-workspaces--zh-hans.pdf","guidance-office-workspaces--zh-hans.pdf","Guidance","office-workspaces","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--zh-hans.pdf","2020-08-10 16:24:48 -0700","zh-hant","Office workspaces"
"guidance-office-workspaces--ko.pdf","guidance-office-workspaces--ko.pdf","Guidance","office-workspaces","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ko.pdf","2020-08-10 16:24:48 -0700","ko","Office workspaces"
"checklist-office-workspaces--ru.pdf","checklist-office-workspaces--ru.pdf","Checklist","office-workspaces","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ru.pdf","2020-09-03 13:13:10 -0700","ru","Office workspaces"
"guidance-office-workspaces--ar.pdf","guidance-office-workspaces--ar.pdf","Guidance","office-workspaces","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ar.pdf","2020-08-10 16:24:48 -0700","ar","Office workspaces"
"guidance-office-workspaces--ru.pdf","guidance-office-workspaces--ru.pdf","Guidance","office-workspaces","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ru.pdf","2020-08-10 16:24:48 -0700","ru","Office workspaces"
"checklist-outdoor-cardrooms--ru.pdf","checklist-outdoor-cardrooms--ru.pdf","Checklist","outdoor-cardrooms","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ru.pdf","2020-10-05 09:46:53 -0700","ru","Outdoor cardrooms"
"checklist-outdoor-cardrooms--hy.pdf","checklist-outdoor-cardrooms--hy.pdf","Checklist","outdoor-cardrooms","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--hy.pdf","2020-10-05 09:46:53 -0700","hy","Outdoor cardrooms"
"checklist-outdoor-cardrooms--th.pdf","checklist-outdoor-cardrooms--th.pdf","Checklist","outdoor-cardrooms","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--th.pdf","2020-10-05 09:46:53 -0700","th","Outdoor cardrooms"
"checklist-outdoor-cardrooms--zh-hant.pdf","checklist-outdoor-cardrooms--zh-hant.pdf","Checklist","outdoor-cardrooms","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--zh-hant.pdf","2020-10-05 09:46:53 -0700","zh-hans","Outdoor cardrooms"
"checklist-outdoor-cardrooms--tl.pdf","checklist-outdoor-cardrooms--tl.pdf","Checklist","outdoor-cardrooms","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--tl.pdf","2020-10-05 09:46:53 -0700","tl","Outdoor cardrooms"
"checklist-outdoor-cardrooms--en.pdf","checklist-outdoor-cardrooms--en.pdf","Checklist","outdoor-cardrooms","English","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--en.pdf","2020-09-10 11:41:15 -0700","en","Outdoor cardrooms"
"checklist-outdoor-cardrooms--vi.pdf","checklist-outdoor-cardrooms--vi.pdf","Checklist","outdoor-cardrooms","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--vi.pdf","2020-10-05 09:46:53 -0700","vi","Outdoor cardrooms"
"checklist-outdoor-cardrooms--zh-hans.pdf","checklist-outdoor-cardrooms--zh-hans.pdf","Checklist","outdoor-cardrooms","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--zh-hans.pdf","2020-10-05 09:46:53 -0700","zh-hant","Outdoor cardrooms"
"guidance-outdoor-cardrooms--en.pdf","guidance-outdoor-cardrooms--en.pdf","Guidance","outdoor-cardrooms","English","","","","https://files.covid19.ca.gov/pdf/guidance-outdoor-cardrooms--en.pdf","2020-09-09 15:39:22 -0700","en","Outdoor cardrooms"
"checklist-outdoor-cardrooms--ko.pdf","checklist-outdoor-cardrooms--ko.pdf","Checklist","outdoor-cardrooms","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ko.pdf","2020-10-05 09:46:53 -0700","ko","Outdoor cardrooms"
"checklist-outdoor-cardrooms--km.pdf","checklist-outdoor-cardrooms--km.pdf","Checklist","outdoor-cardrooms","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--km.pdf","2020-10-05 09:46:53 -0700","km","Outdoor cardrooms"
"checklist-outdoor-cardrooms--ar.pdf","checklist-outdoor-cardrooms--ar.pdf","Checklist","outdoor-cardrooms","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ar.pdf","2020-10-05 09:46:53 -0700","ar","Outdoor cardrooms"
"checklist-outdoor-cardrooms--pa.pdf","checklist-outdoor-cardrooms--pa.pdf","Checklist","outdoor-cardrooms","Punjabi","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--pa.pdf","2020-10-05 09:46:53 -0700","pa","Outdoor cardrooms"
"checklist-outdoor-cardrooms--es.pdf","checklist-outdoor-cardrooms--es.pdf","Checklist","outdoor-cardrooms","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--es.pdf","2020-10-05 09:46:53 -0700","es","Outdoor cardrooms"
"checklist-outdoor-cardrooms--hmn.pdf","checklist-outdoor-cardrooms--hmn.pdf","Checklist","outdoor-cardrooms","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--hmn.pdf","2020-10-05 09:46:53 -0700","hmn","Outdoor cardrooms"
