"id","filename","git_pdf_template_type","industry_category_key","pdf_language","summary_of_changes","pdf_publication_date","accessibility_links","permalink","git_date_updated"
"guidance-food-packing--zh-hant.pdf","guidance-food-packing--zh-hant.pdf","Guidance","food-packing","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--zh-hant.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--tl.pdf","guidance-food-packing--tl.pdf","Guidance","food-packing","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--tl.pdf","2020-08-10 23:20:03 -0700"
"checklist-food-packing--vi.pdf","checklist-food-packing--vi.pdf","Checklist","food-packing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-food-packing--vi.pdf","2020-09-08 15:00:42 -0700"
"guidance-food-packing--en.pdf","guidance-food-packing--en.pdf","Guidance","food-packing","English",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--en.pdf","2020-08-03 14:23:21 -0700"
"guidance-food-packing--th.pdf","guidance-food-packing--th.pdf","Guidance","food-packing","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--th.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--es.pdf","guidance-food-packing--es.pdf","Guidance","food-packing","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--es.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--ar.pdf","guidance-food-packing--ar.pdf","Guidance","food-packing","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--ar.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--hmn.pdf","guidance-food-packing--hmn.pdf","Guidance","food-packing","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--hmn.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--hy.pdf","guidance-food-packing--hy.pdf","Guidance","food-packing","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--hy.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--vi.pdf","guidance-food-packing--vi.pdf","Guidance","food-packing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--vi.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--ko.pdf","guidance-food-packing--ko.pdf","Guidance","food-packing","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--ko.pdf","2020-08-10 23:20:03 -0700"
"checklist-food-packing--ko.pdf","checklist-food-packing--ko.pdf","Checklist","food-packing","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-food-packing--ko.pdf","2020-09-08 15:00:42 -0700"
"guidance-food-packing--km.pdf","guidance-food-packing--km.pdf","Guidance","food-packing","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--km.pdf","2020-08-10 23:20:03 -0700"
"guidance-food-packing--zh-hans.pdf","guidance-food-packing--zh-hans.pdf","Guidance","food-packing","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-food-packing--zh-hans.pdf","2020-08-10 23:20:03 -0700"
"guidance-hair-salons--hy.pdf","guidance-hair-salons--hy.pdf","Guidance","hair-salons","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--hy.pdf","2020-11-13 18:46:40 -0800"
"checklist-hair-salons--zh-hant.pdf","checklist-hair-salons--zh-hant.pdf","Checklist","hair-salons","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--zh-hant.pdf","2020-09-08 14:55:02 -0700"
"guidance-hair-salons--ko.pdf","guidance-hair-salons--ko.pdf","Guidance","hair-salons","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--ko.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--hmn.pdf","guidance-hair-salons--hmn.pdf","Guidance","hair-salons","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--hmn.pdf","2020-11-13 18:46:40 -0800"
"checklist-hair-salons--ar.pdf","checklist-hair-salons--ar.pdf","Checklist","hair-salons","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--ar.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--en.pdf","checklist-hair-salons--en.pdf","Checklist","hair-salons","English",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--en.pdf","2020-11-06 17:03:39 -0800"
"guidance-hair-salons--zh-hant.pdf","guidance-hair-salons--zh-hant.pdf","Guidance","hair-salons","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--zh-hant.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--ru.pdf","guidance-hair-salons--ru.pdf","Guidance","hair-salons","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--ru.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--zh-hans.pdf","guidance-hair-salons--zh-hans.pdf","Guidance","hair-salons","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--zh-hans.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--km.pdf","guidance-hair-salons--km.pdf","Guidance","hair-salons","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--km.pdf","2020-11-13 18:46:40 -0800"
"checklist-hair-salons--zh-hans.pdf","checklist-hair-salons--zh-hans.pdf","Checklist","hair-salons","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--zh-hans.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--th.pdf","checklist-hair-salons--th.pdf","Checklist","hair-salons","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--th.pdf","2020-09-08 14:55:02 -0700"
"guidance-hair-salons--tl.pdf","guidance-hair-salons--tl.pdf","Guidance","hair-salons","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--tl.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--es.pdf","guidance-hair-salons--es.pdf","Guidance","hair-salons","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--es.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--th.pdf","guidance-hair-salons--th.pdf","Guidance","hair-salons","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--th.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--ar.pdf","guidance-hair-salons--ar.pdf","Guidance","hair-salons","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--ar.pdf","2020-11-13 18:46:40 -0800"
"guidance-hair-salons--vi.pdf","guidance-hair-salons--vi.pdf","Guidance","hair-salons","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--vi.pdf","2020-11-13 18:46:40 -0800"
"checklist-hair-salons--ko.pdf","checklist-hair-salons--ko.pdf","Checklist","hair-salons","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--ko.pdf","2020-09-08 14:55:02 -0700"
"guidance-hair-salons--pa.pdf","guidance-hair-salons--pa.pdf","Guidance","hair-salons","Punjabi",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--pa.pdf","2020-11-13 18:46:40 -0800"
"checklist-hair-salons--hmn.pdf","checklist-hair-salons--hmn.pdf","Checklist","hair-salons","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--hmn.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--ru.pdf","checklist-hair-salons--ru.pdf","Checklist","hair-salons","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--ru.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--km.pdf","checklist-hair-salons--km.pdf","Checklist","hair-salons","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--km.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--tl.pdf","checklist-hair-salons--tl.pdf","Checklist","hair-salons","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--tl.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--vi.pdf","checklist-hair-salons--vi.pdf","Checklist","hair-salons","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--vi.pdf","2020-09-08 14:55:02 -0700"
"guidance-hair-salons--en.pdf","guidance-hair-salons--en.pdf","Guidance","hair-salons","English",,,,"https://files.covid19.ca.gov/pdf/guidance-hair-salons--en.pdf","2020-10-20 17:46:58 -0700"
"checklist-hair-salons--hy.pdf","checklist-hair-salons--hy.pdf","Checklist","hair-salons","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--hy.pdf","2020-09-08 14:55:02 -0700"
"checklist-hair-salons--es.pdf","checklist-hair-salons--es.pdf","Checklist","hair-salons","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-hair-salons--es.pdf","2020-09-08 14:55:02 -0700"
"guidance-higher-education--ar.pdf","guidance-higher-education--ar.pdf","Guidance","higher-education","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--ar.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--hy.pdf","guidance-higher-education--hy.pdf","Guidance","higher-education","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--hy.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--ru.pdf","guidance-higher-education--ru.pdf","Guidance","higher-education","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--ru.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--zh-hans.pdf","guidance-higher-education--zh-hans.pdf","Guidance","higher-education","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--zh-hans.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--th.pdf","guidance-higher-education--th.pdf","Guidance","higher-education","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--th.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--pa.pdf","guidance-higher-education--pa.pdf","Guidance","higher-education","Punjabi",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--pa.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--en.pdf","guidance-higher-education--en.pdf","Guidance","higher-education","English",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--en.pdf","2020-10-01 08:27:27 -0700"
"guidance-higher-education--ko.pdf","guidance-higher-education--ko.pdf","Guidance","higher-education","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--ko.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--tl.pdf","guidance-higher-education--tl.pdf","Guidance","higher-education","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--tl.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--es.pdf","guidance-higher-education--es.pdf","Guidance","higher-education","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--es.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--vi.pdf","guidance-higher-education--vi.pdf","Guidance","higher-education","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--vi.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--zh-hant.pdf","guidance-higher-education--zh-hant.pdf","Guidance","higher-education","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--zh-hant.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--hmn.pdf","guidance-higher-education--hmn.pdf","Guidance","higher-education","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--hmn.pdf","2020-10-12 09:42:45 -0700"
"guidance-higher-education--km.pdf","guidance-higher-education--km.pdf","Guidance","higher-education","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-higher-education--km.pdf","2020-10-12 09:42:45 -0700"
"guidance-hotels-lodging-rentals--km.pdf","guidance-hotels-lodging-rentals--km.pdf","Guidance","hotels-lodging-rentals","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--km.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--hmn.pdf","guidance-hotels-lodging-rentals--hmn.pdf","Guidance","hotels-lodging-rentals","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--hmn.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--tl.pdf","guidance-hotels-lodging-rentals--tl.pdf","Guidance","hotels-lodging-rentals","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--tl.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--ru.pdf","guidance-hotels-lodging-rentals--ru.pdf","Guidance","hotels-lodging-rentals","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--ru.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--es.pdf","guidance-hotels-lodging-rentals--es.pdf","Guidance","hotels-lodging-rentals","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--es.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--en.pdf","guidance-hotels-lodging-rentals--en.pdf","Guidance","hotels-lodging-rentals","English",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--en.pdf","2020-10-20 17:46:58 -0700"
"guidance-hotels-lodging-rentals--zh-hant.pdf","guidance-hotels-lodging-rentals--zh-hant.pdf","Guidance","hotels-lodging-rentals","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--zh-hant.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--pa.pdf","guidance-hotels-lodging-rentals--pa.pdf","Guidance","hotels-lodging-rentals","Punjabi",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--pa.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--hy.pdf","guidance-hotels-lodging-rentals--hy.pdf","Guidance","hotels-lodging-rentals","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--hy.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--th.pdf","guidance-hotels-lodging-rentals--th.pdf","Guidance","hotels-lodging-rentals","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--th.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--zh-hans.pdf","guidance-hotels-lodging-rentals--zh-hans.pdf","Guidance","hotels-lodging-rentals","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--zh-hans.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--ar.pdf","guidance-hotels-lodging-rentals--ar.pdf","Guidance","hotels-lodging-rentals","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--ar.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--ko.pdf","guidance-hotels-lodging-rentals--ko.pdf","Guidance","hotels-lodging-rentals","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--ko.pdf","2020-11-12 09:49:47 -0800"
"guidance-hotels-lodging-rentals--vi.pdf","guidance-hotels-lodging-rentals--vi.pdf","Guidance","hotels-lodging-rentals","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--vi.pdf","2020-11-12 09:49:47 -0800"
"guidance-life-sciences--ko.pdf","guidance-life-sciences--ko.pdf","Guidance","life-sciences","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--ko.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--th.pdf","checklist-life-sciences--th.pdf","Checklist","life-sciences","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--th.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--es.pdf","checklist-life-sciences--es.pdf","Checklist","life-sciences","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--es.pdf","2020-09-03 08:00:53 -0700"
"guidance-life-sciences--es.pdf","guidance-life-sciences--es.pdf","Guidance","life-sciences","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--es.pdf","2020-08-10 18:21:32 -0700"
"guidance-life-sciences--th.pdf","guidance-life-sciences--th.pdf","Guidance","life-sciences","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--th.pdf","2020-08-10 18:21:32 -0700"
"guidance-life-sciences--hmn.pdf","guidance-life-sciences--hmn.pdf","Guidance","life-sciences","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--hmn.pdf","2020-08-10 18:21:32 -0700"
"guidance-life-sciences--ar.pdf","guidance-life-sciences--ar.pdf","Guidance","life-sciences","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--ar.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--km.pdf","checklist-life-sciences--km.pdf","Checklist","life-sciences","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--km.pdf","2020-09-03 08:00:53 -0700"
"guidance-life-sciences--vi.pdf","guidance-life-sciences--vi.pdf","Guidance","life-sciences","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--vi.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--hy.pdf","checklist-life-sciences--hy.pdf","Checklist","life-sciences","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--hy.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--tl.pdf","checklist-life-sciences--tl.pdf","Checklist","life-sciences","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--tl.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--ko.pdf","checklist-life-sciences--ko.pdf","Checklist","life-sciences","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--ko.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--zh-hant.pdf","checklist-life-sciences--zh-hant.pdf","Checklist","life-sciences","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--zh-hant.pdf","2020-09-03 11:06:43 -0700"
"guidance-life-sciences--km.pdf","guidance-life-sciences--km.pdf","Guidance","life-sciences","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--km.pdf","2020-08-10 18:21:32 -0700"
"guidance-life-sciences--zh-hans.pdf","guidance-life-sciences--zh-hans.pdf","Guidance","life-sciences","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--zh-hans.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--ru.pdf","checklist-life-sciences--ru.pdf","Checklist","life-sciences","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--ru.pdf","2020-09-03 08:00:53 -0700"
"guidance-life-sciences--en.pdf","guidance-life-sciences--en.pdf","Guidance","life-sciences","English",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--en.pdf","2020-08-03 14:23:21 -0700"
"checklist-life-sciences--hmn.pdf","checklist-life-sciences--hmn.pdf","Checklist","life-sciences","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--hmn.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--zh-hans.pdf","checklist-life-sciences--zh-hans.pdf","Checklist","life-sciences","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--zh-hans.pdf","2020-09-03 11:06:43 -0700"
"guidance-life-sciences--tl.pdf","guidance-life-sciences--tl.pdf","Guidance","life-sciences","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--tl.pdf","2020-08-10 18:21:32 -0700"
"guidance-life-sciences--zh-hant.pdf","guidance-life-sciences--zh-hant.pdf","Guidance","life-sciences","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--zh-hant.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--en.pdf","checklist-life-sciences--en.pdf","Checklist","life-sciences","English",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--en.pdf","2020-09-02 17:53:15 -0700"
"guidance-life-sciences--ru.pdf","guidance-life-sciences--ru.pdf","Guidance","life-sciences","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--ru.pdf","2020-08-10 18:21:32 -0700"
"checklist-life-sciences--ar.pdf","checklist-life-sciences--ar.pdf","Checklist","life-sciences","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--ar.pdf","2020-09-03 08:00:53 -0700"
"checklist-life-sciences--vi.pdf","checklist-life-sciences--vi.pdf","Checklist","life-sciences","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-life-sciences--vi.pdf","2020-09-03 08:00:53 -0700"
"guidance-life-sciences--hy.pdf","guidance-life-sciences--hy.pdf","Guidance","life-sciences","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-life-sciences--hy.pdf","2020-08-10 18:21:32 -0700"
"checklist-limited-services--ko.pdf","checklist-limited-services--ko.pdf","Checklist","limited-services","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--ko.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--th.pdf","checklist-limited-services--th.pdf","Checklist","limited-services","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--th.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--zh-hant.pdf","checklist-limited-services--zh-hant.pdf","Checklist","limited-services","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--zh-hant.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--en.pdf","checklist-limited-services--en.pdf","Checklist","limited-services","English",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--en.pdf","2020-11-06 17:01:03 -0800"
"checklist-limited-services--ar.pdf","checklist-limited-services--ar.pdf","Checklist","limited-services","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--ar.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--ru.pdf","checklist-limited-services--ru.pdf","Checklist","limited-services","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--ru.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--es.pdf","checklist-limited-services--es.pdf","Checklist","limited-services","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--es.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--vi.pdf","checklist-limited-services--vi.pdf","Checklist","limited-services","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--vi.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--tl.pdf","checklist-limited-services--tl.pdf","Checklist","limited-services","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--tl.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--zh-hans.pdf","checklist-limited-services--zh-hans.pdf","Checklist","limited-services","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--zh-hans.pdf","2020-09-03 11:56:06 -0700"
"guidance-limited-services--en.pdf","guidance-limited-services--en.pdf","Guidance","limited-services","English",,,,"https://files.covid19.ca.gov/pdf/guidance-limited-services--en.pdf","2020-10-20 17:46:58 -0700"
"checklist-limited-services--hy.pdf","checklist-limited-services--hy.pdf","Checklist","limited-services","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--hy.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--km.pdf","checklist-limited-services--km.pdf","Checklist","limited-services","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--km.pdf","2020-09-03 11:56:06 -0700"
"checklist-limited-services--hmn.pdf","checklist-limited-services--hmn.pdf","Checklist","limited-services","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-limited-services--hmn.pdf","2020-09-03 11:56:06 -0700"
"checklist-logistics-warehousing--zh-hans.pdf","checklist-logistics-warehousing--zh-hans.pdf","Checklist","logistics-warehousing","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--zh-hans.pdf","2020-09-04 09:55:21 -0700"
"guidance-logistics-warehousing--zh-hans.pdf","guidance-logistics-warehousing--zh-hans.pdf","Guidance","logistics-warehousing","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--zh-hans.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--km.pdf","guidance-logistics-warehousing--km.pdf","Guidance","logistics-warehousing","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--km.pdf","2020-08-10 23:08:02 -0700"
"checklist-logistics-warehousing--hmn.pdf","checklist-logistics-warehousing--hmn.pdf","Checklist","logistics-warehousing","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--hmn.pdf","2020-09-04 09:55:21 -0700"
"guidance-logistics-warehousing--tl.pdf","guidance-logistics-warehousing--tl.pdf","Guidance","logistics-warehousing","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--tl.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--hy.pdf","guidance-logistics-warehousing--hy.pdf","Guidance","logistics-warehousing","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--hy.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--zh-hant.pdf","guidance-logistics-warehousing--zh-hant.pdf","Guidance","logistics-warehousing","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--zh-hant.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--th.pdf","guidance-logistics-warehousing--th.pdf","Guidance","logistics-warehousing","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--th.pdf","2020-08-10 23:08:02 -0700"
"checklist-logistics-warehousing--th.pdf","checklist-logistics-warehousing--th.pdf","Checklist","logistics-warehousing","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--th.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--ru.pdf","checklist-logistics-warehousing--ru.pdf","Checklist","logistics-warehousing","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--ru.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--vi.pdf","checklist-logistics-warehousing--vi.pdf","Checklist","logistics-warehousing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--vi.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--ko.pdf","checklist-logistics-warehousing--ko.pdf","Checklist","logistics-warehousing","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--ko.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--es.pdf","checklist-logistics-warehousing--es.pdf","Checklist","logistics-warehousing","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--es.pdf","2020-09-04 09:55:21 -0700"
"guidance-logistics-warehousing--ar.pdf","guidance-logistics-warehousing--ar.pdf","Guidance","logistics-warehousing","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ar.pdf","2020-08-10 23:08:02 -0700"
"checklist-logistics-warehousing--en.pdf","checklist-logistics-warehousing--en.pdf","Checklist","logistics-warehousing","English",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--en.pdf","2020-09-02 18:10:00 -0700"
